dataset,split,label,filename,relative_path,extension,duration_sec,fps,width,height,codec,nb_frames,size_mb,bitrate_kbps,error
hockeyFights,all,Violence,fi420_xvid.mp4,hockeyFights/fights/fi420_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,934.2,
hockeyFights,all,Violence,fi421_xvid.mp4,hockeyFights/fights/fi421_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,959.2,
hockeyFights,all,Violence,fi422_xvid.mp4,hockeyFights/fights/fi422_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,920.3,
hockeyFights,all,Violence,fi423_xvid.mp4,hockeyFights/fights/fi423_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.17,868.3,
hockeyFights,all,Violence,fi424_xvid.mp4,hockeyFights/fights/fi424_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,930.9,
hockeyFights,all,Violence,fi425_xvid.mp4,hockeyFights/fights/fi425_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.17,886.1,
hockeyFights,all,Violence,fi426_xvid.mp4,hockeyFights/fights/fi426_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.17,877.2,
hockeyFights,all,Violence,fi427_xvid.mp4,hockeyFights/fights/fi427_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1143.2,
hockeyFights,all,Violence,fi428_xvid.mp4,hockeyFights/fights/fi428_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1175.8,
hockeyFights,all,Violence,fi429_xvid.mp4,hockeyFights/fights/fi429_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1121.1,
hockeyFights,all,Violence,fi42_xvid.mp4,hockeyFights/fights/fi42_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1088.4,
hockeyFights,all,Violence,fi430_xvid.mp4,hockeyFights/fights/fi430_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,999.0,
hockeyFights,all,Violence,fi431_xvid.mp4,hockeyFights/fights/fi431_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.17,908.2,
hockeyFights,all,Violence,fi432_xvid.mp4,hockeyFights/fights/fi432_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.17,914.5,
hockeyFights,all,Violence,fi433_xvid.mp4,hockeyFights/fights/fi433_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.23,1230.8,
hockeyFights,all,Violence,fi434_xvid.mp4,hockeyFights/fights/fi434_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.24,1270.0,
hockeyFights,all,Violence,fi435_xvid.mp4,hockeyFights/fights/fi435_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.23,1202.7,
hockeyFights,all,Violence,fi436_xvid.mp4,hockeyFights/fights/fi436_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1134.3,
hockeyFights,all,Violence,fi437_xvid.mp4,hockeyFights/fights/fi437_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.23,1218.5,
hockeyFights,all,Violence,fi438_xvid.mp4,hockeyFights/fights/fi438_xvid.mp4,.mp4,1.56,25.0,360,288,mpeg4,39,0.23,1250.8,
hockeyFights,all,Violence,fi439_xvid.mp4,hockeyFights/fights/fi439_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1145.4,
hockeyFights,all,Violence,fi43_xvid.mp4,hockeyFights/fights/fi43_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1117.0,
hockeyFights,all,Violence,fi440_xvid.mp4,hockeyFights/fights/fi440_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1130.0,
hockeyFights,all,Violence,fi441_xvid.mp4,hockeyFights/fights/fi441_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1172.0,
hockeyFights,all,Violence,fi442_xvid.mp4,hockeyFights/fights/fi442_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1175.0,
hockeyFights,all,Violence,fi443_xvid.mp4,hockeyFights/fights/fi443_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,965.4,
hockeyFights,all,Violence,fi444_xvid.mp4,hockeyFights/fights/fi444_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1062.9,
hockeyFights,all,Violence,fi445_xvid.mp4,hockeyFights/fights/fi445_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1087.6,
hockeyFights,all,Violence,fi446_xvid.mp4,hockeyFights/fights/fi446_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1146.1,
hockeyFights,all,Violence,fi447_xvid.mp4,hockeyFights/fights/fi447_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1123.4,
hockeyFights,all,Violence,fi448_xvid.mp4,hockeyFights/fights/fi448_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,988.1,
hockeyFights,all,Violence,fi449_xvid.mp4,hockeyFights/fights/fi449_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,972.7,
hockeyFights,all,Violence,fi44_xvid.mp4,hockeyFights/fights/fi44_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1104.5,
hockeyFights,all,Violence,fi450_xvid.mp4,hockeyFights/fights/fi450_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1037.6,
hockeyFights,all,Violence,fi451_xvid.mp4,hockeyFights/fights/fi451_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1026.7,
hockeyFights,all,Violence,fi452_xvid.mp4,hockeyFights/fights/fi452_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1036.6,
hockeyFights,all,Violence,fi453_xvid.mp4,hockeyFights/fights/fi453_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,1008.1,
hockeyFights,all,Violence,fi454_xvid.mp4,hockeyFights/fights/fi454_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,1018.0,
hockeyFights,all,Violence,fi455_xvid.mp4,hockeyFights/fights/fi455_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,1010.9,
hockeyFights,all,Violence,fi456_xvid.mp4,hockeyFights/fights/fi456_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1054.3,
hockeyFights,all,Violence,fi457_xvid.mp4,hockeyFights/fights/fi457_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,1014.8,
hockeyFights,all,Violence,fi458_xvid.mp4,hockeyFights/fights/fi458_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1032.7,
hockeyFights,all,Violence,fi459_xvid.mp4,hockeyFights/fights/fi459_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,983.3,
hockeyFights,all,Violence,fi45_xvid.mp4,hockeyFights/fights/fi45_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1108.0,
hockeyFights,all,Violence,fi460_xvid.mp4,hockeyFights/fights/fi460_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,1021.0,
hockeyFights,all,Violence,fi461_xvid.mp4,hockeyFights/fights/fi461_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,989.8,
hockeyFights,all,Violence,fi462_xvid.mp4,hockeyFights/fights/fi462_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1028.4,
hockeyFights,all,Violence,fi463_xvid.mp4,hockeyFights/fights/fi463_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,966.5,
hockeyFights,all,Violence,fi464_xvid.mp4,hockeyFights/fights/fi464_xvid.mp4,.mp4,1.56,25.0,360,288,mpeg4,39,0.18,950.5,
hockeyFights,all,Violence,fi465_xvid.mp4,hockeyFights/fights/fi465_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,942.6,
hockeyFights,all,Violence,fi466_xvid.mp4,hockeyFights/fights/fi466_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.17,911.6,
hockeyFights,all,Violence,fi467_xvid.mp4,hockeyFights/fights/fi467_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,922.5,
hockeyFights,all,Violence,fi468_xvid.mp4,hockeyFights/fights/fi468_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,941.3,
hockeyFights,all,Violence,fi469_xvid.mp4,hockeyFights/fights/fi469_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.17,892.0,
hockeyFights,all,Violence,fi46_xvid.mp4,hockeyFights/fights/fi46_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1039.0,
hockeyFights,all,Violence,fi470_xvid.mp4,hockeyFights/fights/fi470_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.17,893.7,
hockeyFights,all,Violence,fi471_xvid.mp4,hockeyFights/fights/fi471_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,955.2,
hockeyFights,all,Violence,fi472_xvid.mp4,hockeyFights/fights/fi472_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,965.2,
hockeyFights,all,Violence,fi473_xvid.mp4,hockeyFights/fights/fi473_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,924.4,
hockeyFights,all,Violence,fi474_xvid.mp4,hockeyFights/fights/fi474_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.17,902.5,
hockeyFights,all,Violence,fi475_xvid.mp4,hockeyFights/fights/fi475_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,937.8,
hockeyFights,all,Violence,fi476_xvid.mp4,hockeyFights/fights/fi476_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,1020.1,
hockeyFights,all,Violence,fi477_xvid.mp4,hockeyFights/fights/fi477_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,920.8,
hockeyFights,all,Violence,fi478_xvid.mp4,hockeyFights/fights/fi478_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,934.3,
hockeyFights,all,Violence,fi479_xvid.mp4,hockeyFights/fights/fi479_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,947.6,
hockeyFights,all,Violence,fi47_xvid.mp4,hockeyFights/fights/fi47_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,994.4,
hockeyFights,all,Violence,fi480_xvid.mp4,hockeyFights/fights/fi480_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,950.0,
hockeyFights,all,Violence,fi481_xvid.mp4,hockeyFights/fights/fi481_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1024.1,
hockeyFights,all,Violence,fi482_xvid.mp4,hockeyFights/fights/fi482_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,989.9,
hockeyFights,all,Violence,fi483_xvid.mp4,hockeyFights/fights/fi483_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.17,910.4,
hockeyFights,all,Violence,fi484_xvid.mp4,hockeyFights/fights/fi484_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,943.5,
hockeyFights,all,Violence,fi485_xvid.mp4,hockeyFights/fights/fi485_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.17,882.8,
hockeyFights,all,Violence,fi486_xvid.mp4,hockeyFights/fights/fi486_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,947.6,
hockeyFights,all,Violence,fi487_xvid.mp4,hockeyFights/fights/fi487_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,992.2,
hockeyFights,all,Violence,fi488_xvid.mp4,hockeyFights/fights/fi488_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,970.1,
hockeyFights,all,Violence,fi489_xvid.mp4,hockeyFights/fights/fi489_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,959.7,
hockeyFights,all,Violence,fi48_xvid.mp4,hockeyFights/fights/fi48_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.23,1203.5,
hockeyFights,all,Violence,fi490_xvid.mp4,hockeyFights/fights/fi490_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,962.2,
hockeyFights,all,Violence,fi491_xvid.mp4,hockeyFights/fights/fi491_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,940.3,
hockeyFights,all,Violence,fi492_xvid.mp4,hockeyFights/fights/fi492_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,1002.6,
hockeyFights,all,Violence,fi493_xvid.mp4,hockeyFights/fights/fi493_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,998.4,
hockeyFights,all,Violence,fi494_xvid.mp4,hockeyFights/fights/fi494_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,1011.4,
hockeyFights,all,Violence,fi495_xvid.mp4,hockeyFights/fights/fi495_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,927.8,
hockeyFights,all,Violence,fi496_xvid.mp4,hockeyFights/fights/fi496_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,1002.1,
hockeyFights,all,Violence,fi497_xvid.mp4,hockeyFights/fights/fi497_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.17,915.7,
hockeyFights,all,Violence,fi498_xvid.mp4,hockeyFights/fights/fi498_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,969.1,
hockeyFights,all,Violence,fi499_xvid.mp4,hockeyFights/fights/fi499_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,1016.1,
hockeyFights,all,Violence,fi49_xvid.mp4,hockeyFights/fights/fi49_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1158.1,
hockeyFights,all,Violence,fi4_xvid.mp4,hockeyFights/fights/fi4_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.23,1181.6,
hockeyFights,all,Violence,fi500_xvid.mp4,hockeyFights/fights/fi500_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,1009.2,
hockeyFights,all,Violence,fi50_xvid.mp4,hockeyFights/fights/fi50_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1069.6,
hockeyFights,all,Violence,fi51_xvid.mp4,hockeyFights/fights/fi51_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1152.2,
hockeyFights,all,Violence,fi52_xvid.mp4,hockeyFights/fights/fi52_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.23,1204.8,
hockeyFights,all,Violence,fi53_xvid.mp4,hockeyFights/fights/fi53_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,979.2,
hockeyFights,all,Violence,fi54_xvid.mp4,hockeyFights/fights/fi54_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1036.4,
hockeyFights,all,Violence,fi55_xvid.mp4,hockeyFights/fights/fi55_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1059.3,
hockeyFights,all,Violence,fi56_xvid.mp4,hockeyFights/fights/fi56_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.17,883.5,
hockeyFights,all,Violence,fi57_xvid.mp4,hockeyFights/fights/fi57_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,1004.7,
hockeyFights,all,Violence,fi58_xvid.mp4,hockeyFights/fights/fi58_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,1019.1,
hockeyFights,all,Violence,fi59_xvid.mp4,hockeyFights/fights/fi59_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1068.4,
hockeyFights,all,Violence,fi5_xvid.mp4,hockeyFights/fights/fi5_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.23,1199.3,
hockeyFights,all,Violence,fi60_xvid.mp4,hockeyFights/fights/fi60_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.16,853.7,
hockeyFights,all,Violence,fi61_xvid.mp4,hockeyFights/fights/fi61_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,986.4,
hockeyFights,all,Violence,fi62_xvid.mp4,hockeyFights/fights/fi62_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1035.7,
hockeyFights,all,Violence,fi63_xvid.mp4,hockeyFights/fights/fi63_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,1007.4,
hockeyFights,all,Violence,fi64_xvid.mp4,hockeyFights/fights/fi64_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,949.9,
hockeyFights,all,Violence,fi65_xvid.mp4,hockeyFights/fights/fi65_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1174.2,
hockeyFights,all,Violence,fi66_xvid.mp4,hockeyFights/fights/fi66_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.23,1202.1,
hockeyFights,all,Violence,fi67_xvid.mp4,hockeyFights/fights/fi67_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1118.0,
hockeyFights,all,Violence,fi68_xvid.mp4,hockeyFights/fights/fi68_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.23,1199.8,
hockeyFights,all,Violence,fi69_xvid.mp4,hockeyFights/fights/fi69_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1171.9,
hockeyFights,all,Violence,fi6_xvid.mp4,hockeyFights/fights/fi6_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1120.4,
hockeyFights,all,Violence,fi70_xvid.mp4,hockeyFights/fights/fi70_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.23,1187.9,
hockeyFights,all,Violence,fi71_xvid.mp4,hockeyFights/fights/fi71_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1159.5,
hockeyFights,all,Violence,fi72_xvid.mp4,hockeyFights/fights/fi72_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,973.5,
hockeyFights,all,Violence,fi73_xvid.mp4,hockeyFights/fights/fi73_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1114.2,
hockeyFights,all,Violence,fi74_xvid.mp4,hockeyFights/fights/fi74_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,983.9,
hockeyFights,all,Violence,fi75_xvid.mp4,hockeyFights/fights/fi75_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,967.4,
hockeyFights,all,Violence,fi76_xvid.mp4,hockeyFights/fights/fi76_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,924.1,
hockeyFights,all,Violence,fi77_xvid.mp4,hockeyFights/fights/fi77_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,942.3,
hockeyFights,all,Violence,fi78_xvid.mp4,hockeyFights/fights/fi78_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,1003.0,
hockeyFights,all,Violence,fi79_xvid.mp4,hockeyFights/fights/fi79_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,1004.0,
hockeyFights,all,Violence,fi7_xvid.mp4,hockeyFights/fights/fi7_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1024.6,
hockeyFights,all,Violence,fi80_xvid.mp4,hockeyFights/fights/fi80_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1038.6,
hockeyFights,all,Violence,fi81_xvid.mp4,hockeyFights/fights/fi81_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1036.6,
hockeyFights,all,Violence,fi82_xvid.mp4,hockeyFights/fights/fi82_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1038.4,
hockeyFights,all,Violence,fi83_xvid.mp4,hockeyFights/fights/fi83_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1160.7,
hockeyFights,all,Violence,fi84_xvid.mp4,hockeyFights/fights/fi84_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1080.3,
hockeyFights,all,Violence,fi85_xvid.mp4,hockeyFights/fights/fi85_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1073.0,
hockeyFights,all,Violence,fi86_xvid.mp4,hockeyFights/fights/fi86_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.18,962.1,
hockeyFights,all,Violence,fi87_xvid.mp4,hockeyFights/fights/fi87_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1036.8,
hockeyFights,all,Violence,fi88_xvid.mp4,hockeyFights/fights/fi88_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1051.9,
hockeyFights,all,Violence,fi89_xvid.mp4,hockeyFights/fights/fi89_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1072.2,
hockeyFights,all,Violence,fi8_xvid.mp4,hockeyFights/fights/fi8_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.23,1186.2,
hockeyFights,all,Violence,fi90_xvid.mp4,hockeyFights/fights/fi90_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1105.5,
hockeyFights,all,Violence,fi91_xvid.mp4,hockeyFights/fights/fi91_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1081.8,
hockeyFights,all,Violence,fi92_xvid.mp4,hockeyFights/fights/fi92_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.19,1007.9,
hockeyFights,all,Violence,fi93_xvid.mp4,hockeyFights/fights/fi93_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1121.4,
hockeyFights,all,Violence,fi94_xvid.mp4,hockeyFights/fights/fi94_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1111.0,
hockeyFights,all,Violence,fi95_xvid.mp4,hockeyFights/fights/fi95_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1080.0,
hockeyFights,all,Violence,fi96_xvid.mp4,hockeyFights/fights/fi96_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1177.5,
hockeyFights,all,Violence,fi97_xvid.mp4,hockeyFights/fights/fi97_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1061.7,
hockeyFights,all,Violence,fi98_xvid.mp4,hockeyFights/fights/fi98_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1080.9,
hockeyFights,all,Violence,fi99_xvid.mp4,hockeyFights/fights/fi99_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.23,1190.3,
hockeyFights,all,Violence,fi9_xvid.mp4,hockeyFights/fights/fi9_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1099.6,
hockeyFights,all,No-Violence,no100_xvid.mp4,hockeyFights/noFights/no100_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1033.2,
hockeyFights,all,No-Violence,no101_xvid.mp4,hockeyFights/noFights/no101_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1145.0,
hockeyFights,all,No-Violence,no102_xvid.mp4,hockeyFights/noFights/no102_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1129.9,
hockeyFights,all,No-Violence,no103_xvid.mp4,hockeyFights/noFights/no103_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1082.2,
hockeyFights,all,No-Violence,no104_xvid.mp4,hockeyFights/noFights/no104_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1127.0,
hockeyFights,all,No-Violence,no105_xvid.mp4,hockeyFights/noFights/no105_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1133.3,
hockeyFights,all,No-Violence,no106_xvid.mp4,hockeyFights/noFights/no106_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1109.0,
hockeyFights,all,No-Violence,no107_xvid.mp4,hockeyFights/noFights/no107_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1164.9,
hockeyFights,all,No-Violence,no108_xvid.mp4,hockeyFights/noFights/no108_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1166.0,
hockeyFights,all,No-Violence,no109_xvid.mp4,hockeyFights/noFights/no109_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1176.4,
hockeyFights,all,No-Violence,no10_xvid.mp4,hockeyFights/noFights/no10_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1049.0,
hockeyFights,all,No-Violence,no110_xvid.mp4,hockeyFights/noFights/no110_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1137.7,
hockeyFights,all,No-Violence,no111_xvid.mp4,hockeyFights/noFights/no111_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.16,857.6,
hockeyFights,all,No-Violence,no112_xvid.mp4,hockeyFights/noFights/no112_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1116.2,
hockeyFights,all,No-Violence,no113_xvid.mp4,hockeyFights/noFights/no113_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.22,1155.3,
hockeyFights,all,No-Violence,no114_xvid.mp4,hockeyFights/noFights/no114_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1106.3,
hockeyFights,all,No-Violence,no115_xvid.mp4,hockeyFights/noFights/no115_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.23,1186.3,
hockeyFights,all,No-Violence,no116_xvid.mp4,hockeyFights/noFights/no116_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.23,1210.6,
hockeyFights,all,No-Violence,no117_xvid.mp4,hockeyFights/noFights/no117_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.23,1203.6,
hockeyFights,all,No-Violence,no118_xvid.mp4,hockeyFights/noFights/no118_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1046.6,
hockeyFights,all,No-Violence,no119_xvid.mp4,hockeyFights/noFights/no119_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.23,1190.5,
hockeyFights,all,No-Violence,no11_xvid.mp4,hockeyFights/noFights/no11_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1056.1,
hockeyFights,all,No-Violence,no120_xvid.mp4,hockeyFights/noFights/no120_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.24,1259.7,
hockeyFights,all,No-Violence,no121_xvid.mp4,hockeyFights/noFights/no121_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.2,1068.9,
hockeyFights,all,No-Violence,no122_xvid.mp4,hockeyFights/noFights/no122_xvid.mp4,.mp4,1.6,25.0,360,288,mpeg4,40,0.21,1094.6,
